"","mgrade01","ssatyn01","mdcut01","rdcut01","mret02","zmscr02","zrscr02","mmscr00","mrscr00"
"1",5,0,30,45,0,0.60883766412735,0.918376624584198,647,668
"2",5,0,21,21,0,0.924251198768616,1.11170029640198,649,635
"3",5,0,-43,-143,0,-0.884119749069214,-1.40150713920593,579.41455078125,510
"4",5,1,27,27,0,0.293424099683762,-0.103476919233799,646,622
"5",5,0,24,39,0,0.440617084503174,0.421258687973022,666,657
"6",5,1,-84,-7,0,-1.09439539909363,-1.62244844436646,560.418884277344,563.5869140625
"7",5,0,-199,15,0,-1.32569873332977,-1.04247748851776,559,564
"8",5,0,62,74,0,2.14385008811951,1.66405355930328,705,685
"9",5,0,39,65,0,0.02006571367383,0.642199993133545,630,667
"10",5,0,30,33,0,1.07144415378571,0.918376624584198,637,658
"11",5,0,36,61,0,0.440617084503174,0.918376624584198,633,676
"12",5,0,76,93,0,1.07144415378571,1.66405355930328,682,721
"13",5,1,-1,18,0,0.146231129765511,-0.103476919233799,645,670
"14",5,0,57,93,0,0.692947924137115,1.3326416015625,711,739
"15",5,0,6,42,0,0.0831484198570251,0.227935045957565,637,642
"16",5,0,45,69,0,0.230341404676437,0.780288338661194,631,646
"17",5,1,-4,15,0,-0.358430534601212,-0.876771509647369,603,591
"18",5,1,-32,27,1,-0.526651084423065,-0.296800553798676,597,608
"19",5,0,90,121,0,0.798085749149323,1.3326416015625,707,738
"20",5,0,-8,27,0,-0.295347839593887,-0.0482415929436684,633,631
"21",5,0,42,45,0,1.57610583305359,0.421258687973022,662,650
"22",5,0,-27,-13,0,-2.10371875762939,-2.45097827911377,566,602.670593261719
"23",5,0,-1,15,0,-0.358430534601212,0.310788035392761,605,592
"24",5,0,39,54,0,0.02006571367383,1.11170029640198,661,645
"25",5,0,-19,27,0,-0.715899229049683,-0.711065530776978,618,624
"26",5,0,-15,3,0,-2.4611873626709,-1.40150713920593,618,614
"27",5,1,-32,-13,0,-0.0430169925093651,-0.103476919233799,583,656
"28",5,0,49,74,0,1.28171992301941,0.780288338661194,681,682
"29",5,0,33,48,0,0.146231129765511,-0.572977185249329,625,644
"30",5,0,42,69,0,-0.169182404875755,-0.0482415929436684,656,665
"31",5,0,21,45,0,-0.0430169925093651,-0.711065530776978,661,629
"32",5,0,62,54,0,1.07144415378571,1.11170029640198,685,694
"33",5,0,36,65,0,1.07144415378571,0.780288338661194,632,634
"34",5,0,9,39,0,0.440617084503174,-0.655830204486847,634,653
"35",5,1,-84,-91,0,-3.07098698616028,-1.20818340778351,518,563.5869140625
"36",5,1,-11,15,0,-0.568706214427948,-1.12533044815063,606,613
"37",5,0,76,79,0,1.28171992301941,1.3326416015625,698,711
"38",5,0,15,48,0,-0.715899229049683,-0.711065530776978,618,621
"39",5,0,-23,7,0,-0.989257633686066,-0.655830204486847,588,576
"40",5,0,62,79,0,1.28171992301941,1.66405355930328,731,667
"41",5,1,33,-13,0,0.524727404117584,-0.26918289065361,656,537
"42",5,0,12,57,0,-0.358430534601212,0.310788035392761,643,652
"43",5,0,39,36,0,0.692947924137115,0.421258687973022,633,633
"44",5,0,24,42,0,0.356506824493408,0.0346113964915276,659,651
"45",5,0,18,48,0,0.356506824493408,0.421258687973022,633,679
"46",5,0,45,48,0,0.692947924137115,0.780288338661194,663,670
"47",5,0,39,54,0,0.798085749149323,0.918376624584198,665,645
"48",5,0,30,33,0,1.07144415378571,0.531729340553284,648,644
"49",5,0,30,54,0,0.356506824493408,1.66405355930328,672,686
"50",5,1,-37,-2,0,-1.64111220836639,-0.793918490409851,581,627
"51",5,0,36,39,0,0.0831484198570251,0.0346113964915276,701,655
"52",5,1,-19,27,0,-0.232265114784241,-0.103476919233799,626,654
"53",5,0,-32,36,0,-0.631788909435272,-1.62244844436646,612,600
"54",5,0,15,33,0,-0.358430534601212,-1.04247748851776,618,609
"55",5,0,57,93,0,0.440617084503174,1.3326416015625,697,660
"56",5,0,12,57,0,-0.10609970241785,0.642199993133545,641,663
"57",5,1,-50,-7,0,-1.19953334331512,-0.793918490409851,606,609
"58",5,0,-1,39,0,-0.0430169925093651,-0.352035880088806,642,641
"59",5,0,49,54,0,0.798085749149323,1.3326416015625,670,685
"60",5,1,-4,-2,0,-0.421513229608536,-1.62244844436646,625,645
"61",5,0,-1,36,0,-0.884119749069214,0.642199993133545,583,606
"62",5,0,49,69,0,0.692947924137115,0.310788035392761,670,688
"63",5,0,2,24,0,-0.568706214427948,-0.352035880088806,616,625
"64",5,0,18,18,0,0.146231129765511,-0.876771509647369,618,638
"65",5,0,-1,24,0,0.0831484198570251,-0.186329916119576,641,629
"66",5,1,-27,7,0,-0.989257633686066,-1.04247748851776,594,618
"67",5,0,36,85,0,0.0831484198570251,2.24402451515198,665,720
"68",5,0,45,51,0,0.924251198768616,0.531729340553284,655,635
"69",5,1,30,74,0,0.924251198768616,0.227935045957565,685,676
"70",5,0,18,48,0,0.146231129765511,0.310788035392761,629,642
"71",5,1,-43,33,0,-1.47289168834686,-0.186329916119576,582,585
"72",5,0,62,74,0,3.2162561416626,0.780288338661194,680,648
"73",5,1,-27,-13,0,-0.800009489059448,-0.711065530776978,615,596
"74",5,0,-27,48,0,-0.800009489059448,-0.26918289065361,589,630
"75",5,0,27,36,0,0.356506824493408,0.117464385926723,645,637
"76",5,1,-23,24,0,-0.989257633686066,-2.03671336174011,570,562
"77",5,0,90,172,0,1.57610583305359,1.3326416015625,705,723
"78",5,1,15,36,0,-0.989257633686066,0.117464385926723,613,659
"79",5,0,18,33,0,-0.232265114784241,0.421258687973022,622,672
"80",5,0,62,121,0,0.924251198768616,4.01155519485474,721,749
"81",5,0,24,61,0,0.0831484198570251,-0.186329916119576,653,663
"82",5,0,24,54,0,1.07144415378571,0.531729340553284,656,691
"83",5,0,9,24,0,0.524727404117584,0.0346113964915276,630,616
"84",5,0,68,54,0,1.28171992301941,0.421258687973022,656,643
"85",5,0,168,79,0,3.2162561416626,1.66405355930328,755,701
"86",5,0,24,61,0,-0.169182404875755,0.227935045957565,654,662
"87",5,0,18,18,0,0.02006571367383,-0.0482415929436684,620,619
"88",5,0,15,33,0,-0.631788909435272,0.0346113964915276,613,602
"89",5,0,52,65,0,1.28171992301941,0.310788035392761,666,706
"90",5,0,76,45,0,2.14385008811951,0.918376624584198,679,680
"91",5,0,-37,-2,0,-1.8513879776001,-2.03671336174011,600,537
"92",5,0,49,57,0,0.692947924137115,0.310788035392761,661,642
"93",5,1,-152,-28,1,-1.99858093261719,-1.7605367898941,541.162902832031,545.602783203125
"94",5,0,62,79,0,0.692947924137115,0.421258687973022,671,646
"95",5,0,57,65,0,0.924251198768616,0.780288338661194,663,666
"96",5,0,18,57,0,0.146231129765511,0.227935045957565,622,653
"97",5,0,27,27,0,0.798085749149323,-0.186329916119576,656,640
"98",5,1,-43,7,0,-1.64111220836639,-1.40150713920593,572,568
"99",5,1,-37,11,0,-0.884119749069214,-0.711065530776978,591,627
"100",5,1,6,48,0,-0.232265114784241,1.11170029640198,623,641
"101",5,0,30,33,0,0.02006571367383,-0.186329916119576,651,641
"102",5,0,36,45,0,0.924251198768616,0.227935045957565,683,679
"103",5,1,-23,-13,0,-1.19953334331512,-0.711065530776978,586,585
"104",5,1,-15,18,0,-0.10609970241785,0.0346113964915276,625,627
"105",5,0,21,45,0,-0.295347839593887,0.0346113964915276,650,657
"106",5,0,12,24,0,0.293424099683762,-0.655830204486847,626,641
"107",5,0,76,79,0,1.07144415378571,1.66405355930328,714,710
"108",5,0,-27,-19,0,-3.99620008468628,-4.66039133071899,448,602.670593261719
"109",5,0,-32,24,0,-0.10609970241785,-0.407271206378937,616,639
"110",5,0,57,79,0,1.28171992301941,0.642199993133545,695,651
"111",5,1,-11,24,0,-1.47289168834686,-0.407271206378937,609.077819824219,615.099853515625
"112",5,1,-199,-91,1,-2.75557351112366,-2.09194874763489,522,503
"113",5,0,49,65,0,1.07144415378571,0.310788035392761,671,677
"114",5,0,52,18,0,1.28171992301941,-0.0482415929436684,671,619
"115",5,0,2,15,0,-0.800009489059448,-0.711065530776978,623,624.396057128906
"116",5,0,30,65,0,0.440617084503174,0.918376624584198,666,687
"117",5,1,-152,-7,1,-4.98449563980103,-0.849153816699982,541.162902832031,545.602783203125
"118",5,0,62,30,0,1.07144415378571,0.642199993133545,685,671
"119",5,1,-37,-7,0,-1.19953334331512,-1.12533044815063,553,455
"120",5,0,76,57,0,1.07144415378571,2.24402451515198,660,677
"121",5,0,33,57,0,1.07144415378571,-0.352035880088806,652,684
"122",5,0,45,45,0,1.07144415378571,0.421258687973022,650,658
"123",5,0,27,42,0,0.0831484198570251,0.531729340553284,633,642
"124",5,0,33,45,0,0.146231129765511,0.531729340553284,636,682
"125",5,0,36,42,0,0.146231129765511,0.117464385926723,651,630
"126",5,0,18,54,0,1.28171992301941,0.421258687973022,632,655
"127",5,1,-27,3,0,-0.715899229049683,-0.490124225616455,606,631
"128",5,1,-43,-2,0,-1.32569873332977,-1.87100744247437,430,572
"129",5,0,49,85,0,0.524727404117584,1.11170029640198,666,672
"130",5,0,18,24,0,-0.484595954418182,-0.352035880088806,626,632
"131",5,1,-11,11,0,-0.568706214427948,0.0346113964915276,576,603
"132",5,0,-4,-7,0,0.0831484198570251,-0.959624469280243,586,493
"133",5,0,12,39,0,-0.169182404875755,0.117464385926723,637,615
"134",5,0,36,79,0,0.146231129765511,0.531729340553284,658,666
"135",5,0,21,45,0,0.0831484198570251,0.0346113964915276,617,616
"136",5,1,36,48,0,1.07144415378571,0.421258687973022,651,637
"137",5,0,21,36,0,-0.715899229049683,-0.711065530776978,627,631
"138",5,0,52,57,0,1.28171992301941,2.24402451515198,691,706
"139",5,0,12,24,0,-0.10609970241785,0.310788035392761,628,649
"140",5,0,68,79,0,1.57610583305359,1.3326416015625,716,717
"141",5,1,-19,-13,0,-1.09439539909363,-0.711065530776978,601.148681640625,626
"142",5,0,33,21,0,0.524727404117584,-0.0482415929436684,649,605
"143",5,1,-4,69,0,-0.715899229049683,0.310788035392761,631,655
"144",5,1,-15,-2,0,-0.232265114784241,-1.20818340778351,626,633
"145",5,1,-23,11,0,-1.09439539909363,-1.51197779178619,570,611
"146",5,1,-15,-28,0,-1.47289168834686,-1.20818340778351,589,604
"147",5,1,-8,3,0,-0.884119749069214,-0.407271206378937,609,610
"148",5,0,24,42,0,-0.0430169925093651,-0.103476919233799,621,636
"149",5,0,33,48,0,1.28171992301941,0.310788035392761,654,645
"150",5,0,36,54,0,0.60883766412735,-0.0482415929436684,655,643
"151",5,0,57,61,0,0.798085749149323,1.11170029640198,659,669
"152",5,0,12,15,0,0.230341404676437,-0.876771509647369,634,607
"153",5,0,15,-2,0,-0.169182404875755,-1.20818340778351,612,604
"154",5,0,12,30,0,-0.715899229049683,-0.352035880088806,636,604
"155",5,0,36,65,0,0.692947924137115,0.918376624584198,639,644
"156",5,0,18,30,0,-0.10609970241785,-0.103476919233799,634.289794921875,613
"157",5,0,49,69,0,0.924251198768616,0.918376624584198,678,672
"158",5,0,62,51,0,0.798085749149323,0.421258687973022,661,616
"159",5,1,-50,-7,0,-0.884119749069214,-0.711065530776978,495,608
"160",5,0,76,79,0,1.07144415378571,1.3326416015625,677,691
"161",5,0,33,45,0,0.230341404676437,-0.352035880088806,657,671
"162",5,0,-43,24,0,-1.64111220836639,-0.490124225616455,593,594
"163",5,0,30,48,0,0.146231129765511,0.780288338661194,645.700439453125,648.603576660156
"164",5,0,90,85,0,1.28171992301941,4.01155519485474,690,693
"165",5,0,45,54,0,0.798085749149323,0.642199993133545,659,665.218322753906
"166",5,0,21,57,0,0.02006571367383,1.3326416015625,638,680
"167",5,1,-27,7,0,-0.989257633686066,-0.711065530776978,526,608
"168",5,1,-1,11,0,0.798085749149323,-0.103476919233799,647,628
"169",5,0,-43,-39,0,-1.47289168834686,-3.30712580680847,600,488
"170",5,0,49,45,0,0.524727404117584,0.310788035392761,643,647
"171",5,0,18,45,0,-0.232265114784241,0.642199993133545,612,642
"172",5,0,36,65,0,1.07144415378571,0.780288338661194,693,658
"173",5,0,9,21,0,0.356506824493408,-0.26918289065361,626.173095703125,629.461059570312
"174",5,0,33,45,0,0.60883766412735,0.642199993133545,644,642
"175",5,1,-59,3,0,-0.715899229049683,-2.23003697395325,595,575
"176",5,1,36,33,0,0.0831484198570251,0.0346113964915276,648,625
"177",5,0,33,36,0,0.60883766412735,-0.186329916119576,637,637
"178",5,1,-1,-2,0,0.0831484198570251,-0.407271206378937,630,596
"179",5,1,-105,-13,0,-3.07098698616028,-0.876771509647369,561,568
"180",5,0,33,48,0,0.356506824493408,0.642199993133545,672,662
"181",5,0,15,51,0,-0.0430169925093651,0.531729340553284,636,636
"182",5,0,68,48,0,1.28171992301941,0.531729340553284,660,662
"183",5,0,49,61,0,0.692947924137115,0.531729340553284,664.485046386719,668.148620605469
"184",5,0,42,61,0,0.02006571367383,0.0346113964915276,662,705
"185",5,0,-1,18,0,-0.715899229049683,-0.352035880088806,623,635
"186",5,0,36,27,0,0.293424099683762,-0.655830204486847,632,634
"187",5,1,-50,15,0,-0.484595954418182,-0.959624469280243,577,578
"188",5,0,90,39,0,2.14385008811951,0.642199993133545,673,702.925720214844
"189",5,1,-70,-143,1,-1.32569873332977,-0.849153816699982,562.508728027344,566.963317871094
"190",5,0,57,74,0,1.28171992301941,1.66405355930328,670,696
"191",5,0,18,54,0,-0.484595954418182,0.531729340553284,641,630
"192",5,0,-15,-7,0,-0.232265114784241,-1.12533044815063,587,561
"193",5,1,-23,-55,0,-0.800009489059448,-1.40150713920593,597.993286132812,605.364379882812
"194",5,0,-11,45,0,-0.295347839593887,0.227935045957565,640,680
"195",5,1,-8,36,0,-1.64111220836639,-0.26918289065361,604,613
"196",5,0,21,51,0,0.356506824493408,-0.655830204486847,631,670
"197",5,0,-15,-7,0,-0.800009489059448,-0.793918490409851,615,597
"198",5,0,39,51,0,0.356506824493408,0.421258687973022,643,618
"199",5,1,-27,-13,0,-0.800009489059448,-1.62244844436646,595.225280761719,602.670593261719
"200",5,1,-4,-7,0,-0.0430169925093651,-1.51197779178619,589,582
"201",5,0,21,39,0,0.146231129765511,0.780288338661194,660,628
"202",5,0,-27,-28,0,-0.800009489059448,-0.876771509647369,598,619
"203",5,0,49,-7,0,0.440617084503174,-0.793918490409851,627,612
"204",5,0,33,30,0,0.356506824493408,-0.0482415929436684,648.5,651.926391601562
"205",5,0,62,65,0,2.14385008811951,0.421258687973022,703,703
"206",5,1,-11,-19,0,0.356506824493408,-0.490124225616455,601,596
"207",5,0,30,54,0,0.440617084503174,-0.0482415929436684,653,699
"208",5,0,36,42,0,0.146231129765511,0.0346113964915276,628,648
"209",5,0,45,65,0,1.07144415378571,0.531729340553284,669,644
"210",5,1,-11,51,0,-0.715899229049683,-0.103476919233799,617,641
"211",5,0,90,93,0,2.14385008811951,1.66405355930328,692,738
"212",5,1,-19,15,0,-0.358430534601212,-0.26918289065361,626,623
"213",5,0,76,45,0,1.57610583305359,0.780288338661194,690,665
"214",5,0,-4,15,0,-0.10609970241785,-0.103476919233799,614.884399414062,620.750244140625
"215",5,0,36,74,0,0.440617084503174,0.227935045957565,654,693
"216",5,1,-15,-2,0,-0.631788909435272,-0.655830204486847,596,593
"217",5,0,42,30,0,1.28171992301941,0.0346113964915276,680,628
"218",5,1,-11,-2,0,-0.989257633686066,-1.51197779178619,430,561
"219",5,0,21,57,0,0.0831484198570251,0.642199993133545,638,685
"220",5,0,21,18,0,-0.568706214427948,-0.655830204486847,622,606
"221",5,0,-1,18,0,-0.715899229049683,0.421258687973022,607,636
"222",5,0,33,39,0,0.356506824493408,0.227935045957565,637,648
"223",5,0,39,79,0,0.692947924137115,1.66405355930328,650,677
"224",5,0,-11,11,0,-0.232265114784241,-0.793918490409851,627,636
"225",5,0,52,51,0,1.07144415378571,-0.407271206378937,662,650
"226",5,0,57,69,0,1.28171992301941,1.11170029640198,682,696
"227",5,1,24,45,0,-0.484595954418182,0.0346113964915276,635,629
"228",5,0,68,93,0,1.07144415378571,2.24402451515198,711,723
"229",5,0,2,45,0,-0.421513229608536,-0.490124225616455,587,597
"230",5,0,90,65,0,1.28171992301941,0.918376624584198,681,723
"231",5,0,33,51,0,-0.232265114784241,0.918376624584198,648.5,651.926391601562
"232",5,0,24,42,0,0.0831484198570251,-0.352035880088806,658,655
"233",5,0,-59,-143,0,-1.32569873332977,-0.711065530776978,605,575.049499511719
"234",5,0,-84,-13,0,-3.59667611122131,-1.51197779178619,581,577
"235",5,0,12,39,0,-0.421513229608536,0.0346113964915276,636,627
"236",5,0,6,11,0,-0.421513229608536,-0.407271206378937,646,630
"237",5,0,68,36,0,0.798085749149323,0.421258687973022,675,679
"238",5,0,12,33,0,-0.169182404875755,-0.352035880088806,608,614
"239",5,0,2,42,0,-0.232265114784241,-0.490124225616455,606,623
"240",5,0,9,65,0,0.02006571367383,0.421258687973022,640,668
"241",5,0,-4,7,0,-0.715899229049683,-0.490124225616455,612,604
"242",5,0,57,65,0,1.28171992301941,2.24402451515198,682,702
"243",5,0,90,121,0,1.28171992301941,4.01155519485474,708,694
"244",5,0,18,45,0,-0.421513229608536,-0.711065530776978,623,623
"245",5,1,-15,30,0,-1.19953334331512,0.0346113964915276,594,617
"246",5,0,-15,-39,1,-2.31399440765381,-0.766300857067108,588,612
"247",5,0,36,24,0,0.60883766412735,-0.186329916119576,666,659
"248",5,0,30,65,0,-0.10609970241785,0.310788035392761,632,639
"249",5,0,36,85,0,0.798085749149323,0.918376624584198,657,659
"250",5,0,30,18,0,-0.989257633686066,-0.711065530776978,627,621
"251",5,0,52,30,0,0.440617084503174,-0.572977185249329,679,655
"252",5,0,-8,45,0,-0.989257633686066,-0.186329916119576,600,621
"253",5,0,52,36,0,-0.169182404875755,-0.655830204486847,651,596
"254",5,0,6,69,0,-0.484595954418182,1.11170029640198,625,662
"255",5,1,-84,-55,1,-2.14577388763428,-0.15871225297451,587,575
"256",5,0,39,65,0,-0.10609970241785,-0.103476919233799,668,668
"257",5,0,18,61,0,0.230341404676437,1.11170029640198,659,652
"258",5,0,12,36,0,-0.169182404875755,-0.407271206378937,621,656
"259",5,0,21,7,0,0.924251198768616,0.227935045957565,636.547424316406,639.424743652344
"260",5,0,9,21,0,-0.169182404875755,-0.407271206378937,625,597
"261",5,1,24,51,0,0.692947924137115,-1.40150713920593,627,627
"262",5,1,18,51,0,0.02006571367383,0.117464385926723,641,651
"263",5,1,24,-7,0,-0.169182404875755,-0.959624469280243,625,589
"264",5,0,2,42,0,-1.09439539909363,-0.407271206378937,607,633
"265",5,0,24,15,0,0.02006571367383,-0.876771509647369,649,625
"266",5,0,15,30,0,0.440617084503174,0.227935045957565,636,633
"267",5,0,-37,-28,0,-0.631788909435272,-1.12533044815063,601,608
"268",5,0,15,42,0,0.524727404117584,1.66405355930328,639,675
"269",5,1,-43,-2,0,-1.19953334331512,-1.20818340778351,580,549
"270",5,0,30,30,0,0.230341404676437,0.918376624584198,661,664
"271",5,0,27,30,0,-0.421513229608536,-0.186329916119576,634,651
"272",5,0,57,57,0,0.798085749149323,0.918376624584198,677,690
"273",5,0,24,27,0,0.440617084503174,0.310788035392761,649,659
"274",5,1,-27,30,0,-1.47289168834686,-0.793918490409851,597,600
"275",5,0,45,51,0,0.924251198768616,0.421258687973022,660,664
"276",5,0,12,15,0,-1.09439539909363,-0.103476919233799,597,601
"277",5,0,12,33,0,-0.484595954418182,-0.0482415929436684,622,598
"278",5,0,-27,-19,0,-1.64111220836639,-1.04247748851776,623,596
"279",5,0,27,45,0,0.0831484198570251,0.0346113964915276,651,652
"280",5,1,-37,42,0,-1.09439539909363,-0.0482415929436684,599,614
"281",5,0,27,30,0,0.440617084503174,-0.407271206378937,644,626
"282",5,0,49,65,0,1.07144415378571,1.11170029640198,660,680
"283",5,0,90,79,0,2.14385008811951,0.780288338661194,698,710
"284",5,0,30,48,0,0.230341404676437,0.0346113964915276,649,681
"285",5,1,-4,30,0,0.293424099683762,-0.876771509647369,625,617
"286",5,0,-37,-143,0,-2.4611873626709,-1.87100744247437,554,593
"287",5,0,-19,51,0,-1.47289168834686,0.310788035392761,616,664
"288",5,1,-1,11,0,-0.0430169925093651,-0.103476919233799,646,672
"289",5,0,18,69,0,0.293424099683762,0.780288338661194,641,651
"290",5,0,49,18,0,1.07144415378571,-0.490124225616455,669,617
"291",5,0,62,54,0,0.293424099683762,0.421258687973022,646,649
"292",5,0,39,65,0,0.692947924137115,0.0346113964915276,668,662
"293",5,0,-32,15,0,-1.09439539909363,-1.62244844436646,565,475
"294",5,0,-23,21,0,-0.358430534601212,-0.959624469280243,597.993286132812,605.364379882812
"295",5,1,-8,15,0,-0.631788909435272,-0.186329916119576,616,642
"296",5,0,9,27,0,-0.421513229608536,-0.572977185249329,625,606
"297",5,0,68,61,0,0.692947924137115,0.642199993133545,665,627
"298",5,0,36,48,0,0.356506824493408,0.421258687973022,650,665
"299",5,1,-43,33,1,-0.736926794052124,-0.15871225297451,594,622
"300",5,0,27,33,0,0.524727404117584,0.310788035392761,649,638
"301",5,1,-23,36,1,-0.463568389415741,-0.379653543233871,619,629
"302",5,0,12,30,0,0.356506824493408,-0.711065530776978,634,610
"303",5,0,33,42,0,1.07144415378571,0.780288338661194,639,637
"304",5,0,52,74,0,0.524727404117584,1.11170029640198,668,681
"305",5,0,39,48,0,1.07144415378571,0.531729340553284,648,653
"306",5,0,45,57,0,0.440617084503174,0.780288338661194,670,665
"307",5,0,68,85,0,0.692947924137115,1.11170029640198,672,672
"308",5,0,90,48,0,0.146231129765511,0.642199993133545,646,669
"309",5,0,30,69,0,0.440617084503174,0.918376624584198,632,704
"310",5,0,-23,3,0,-0.484595954418182,-0.711065530776978,626,659
"311",5,0,-19,18,0,-0.295347839593887,0.0346113964915276,612,618
"312",5,0,39,42,0,0.524727404117584,-0.0482415929436684,663,666
"313",5,0,36,54,0,0.293424099683762,-0.103476919233799,658,649
"314",5,0,21,51,0,-0.169182404875755,0.117464385926723,621,639.424743652344
"315",5,1,-27,11,0,-1.47289168834686,-1.04247748851776,604,568
"316",5,0,76,74,0,1.57610583305359,1.3326416015625,722,709
"317",5,0,42,42,0,-0.0430169925093651,-1.20818340778351,629,633
"318",5,0,2,15,0,0.02006571367383,-0.352035880088806,619,599
"319",5,0,36,57,0,0.924251198768616,1.3326416015625,668,673
"320",5,0,2,61,0,-1.32569873332977,0.780288338661194,631,641
"321",5,0,57,51,0,1.07144415378571,0.310788035392761,674.836242675781,680.325744628906
"322",5,0,45,51,0,0.60883766412735,1.11170029640198,676,665
"323",5,0,-37,36,0,-1.32569873332977,-0.572977185249329,584.854187011719,591.898803710938
"324",5,0,-11,21,0,-0.358430534601212,-0.407271206378937,604,613
"325",5,0,15,36,0,0.440617084503174,0.310788035392761,638,606
"326",5,0,39,61,0,0.692947924137115,1.66405355930328,701,690
"327",5,0,49,39,0,0.798085749149323,1.11170029640198,663,680
"328",5,0,-15,42,0,-0.421513229608536,-0.876771509647369,624,636
"329",5,0,15,39,0,-0.0430169925093651,-0.655830204486847,650,644
"330",5,0,76,69,0,1.07144415378571,1.11170029640198,711,706
"331",5,0,36,51,0,0.440617084503174,0.227935045957565,666,638
"332",5,0,33,57,0,0.692947924137115,0.642199993133545,661,657
"333",5,0,-84,7,1,-2.31399440765381,-0.296800553798676,527,563.5869140625
"334",5,0,-4,39,0,-0.568706214427948,0.310788035392761,633,628
"335",5,0,-43,-55,0,-1.19953334331512,-1.73291909694672,602,605
"336",5,0,-11,7,0,-1.09439539909363,-2.03671336174011,602,570
"337",5,0,-37,-7,0,-2.10371875762939,-0.959624469280243,495,601
"338",5,0,57,57,0,0.60883766412735,-0.103476919233799,646,642
"339",5,0,33,24,0,0.524727404117584,0.642199993133545,667,647
"340",5,1,-59,39,0,-0.884119749069214,-0.186329916119576,602,639
"341",5,0,-59,3,0,0.524727404117584,-0.711065530776978,605,576
"342",5,0,33,85,0,1.07144415378571,1.11170029640198,648,682
"343",5,0,62,79,0,0.692947924137115,0.780288338661194,676,714
"344",5,0,21,3,0,0.230341404676437,-0.352035880088806,642,596
"345",5,0,45,36,0,0.02006571367383,0.310788035392761,635,673
"346",5,0,-50,30,0,-0.10609970241785,-0.711065530776978,575.168884277344,578.803283691406
"347",5,1,42,74,0,1.07144415378571,1.3326416015625,677,691
"348",5,1,-8,-2,0,-2.10371875762939,-0.959624469280243,602,605
"349",5,1,-84,-143,0,-1.64111220836639,-2.03671336174011,549,530
"350",5,1,-1,39,0,-0.232265114784241,-0.490124225616455,605,623
"351",5,0,45,54,0,-0.169182404875755,0.227935045957565,656,689
"352",5,1,-1,45,0,-0.232265114784241,0.642199993133545,645,645
"353",5,0,-8,21,0,-0.715899229049683,-0.572977185249329,623,632
"354",5,0,27,93,0,-0.0430169925093651,1.66405355930328,639,683
"355",5,0,9,48,0,-0.295347839593887,0.421258687973022,642,670
"356",5,1,-8,21,0,-0.358430534601212,-0.26918289065361,609,583
"357",5,0,57,93,0,1.57610583305359,4.01155519485474,706,701
"358",5,0,18,48,0,0.293424099683762,-0.407271206378937,643,641
"359",5,1,-70,7,0,-3.99620008468628,-1.20818340778351,576,544
"360",5,0,45,39,0,0.146231129765511,-0.572977185249329,676,664
"361",5,0,9,11,0,-1.19953334331512,-0.711065530776978,605,625
"362",5,0,27,65,0,0.924251198768616,-0.0482415929436684,647,634
"363",5,0,33,21,0,-0.169182404875755,-0.186329916119576,648,606
"364",5,0,42,45,0,0.230341404676437,0.531729340553284,649,597
"365",5,0,62,69,0,1.57610583305359,0.642199993133545,698,670
"366",5,1,-4,27,0,-0.715899229049683,-0.959624469280243,603,610
"367",5,0,57,48,0,0.798085749149323,0.531729340553284,664,649
"368",5,0,-8,11,0,-1.09439539909363,-0.876771509647369,611.672973632812,616
"369",5,0,-1,69,0,-0.232265114784241,1.11170029640198,616,648
"370",5,0,45,45,0,0.356506824493408,1.11170029640198,680,651
"371",5,0,-23,45,0,-0.484595954418182,-0.655830204486847,598,618
"372",5,1,-37,-13,1,-1.01028513908386,-1.12533044815063,608,617
"373",5,0,39,33,0,0.524727404117584,-0.186329916119576,655,641
"374",5,0,27,74,0,-0.484595954418182,-0.352035880088806,640,634
"375",5,0,49,65,0,1.57610583305359,-0.572977185249329,669,678
"376",5,0,6,21,0,-0.10609970241785,0.227935045957565,582,628
"377",5,1,2,-7,0,-0.484595954418182,-0.407271206378937,607,597
"378",5,0,9,21,0,-0.421513229608536,-0.407271206378937,635,604
"379",5,0,-70,-19,0,-0.568706214427948,-1.40150713920593,521,455
"380",5,0,36,74,0,0.692947924137115,1.66405355930328,655,674
"381",5,0,45,42,0,0.60883766412735,-0.186329916119576,650,633
"382",5,0,36,33,0,3.2162561416626,0.421258687973022,668,701
"383",5,0,15,45,0,-0.295347839593887,-0.655830204486847,626,626
"384",5,0,45,74,0,0.524727404117584,1.11170029640198,651,650
"385",5,0,-23,11,0,-1.64111220836639,-0.490124225616455,559,607
"386",5,1,-4,33,0,0.146231129765511,-0.352035880088806,636,618
"387",5,0,49,51,0,0.692947924137115,0.227935045957565,670,749
"388",5,1,-1,27,0,-3.99620008468628,-0.793918490409851,593,609
"389",5,0,-11,11,0,-0.884119749069214,-0.711065530776978,622,646
"390",5,0,-105,-55,0,-0.421513229608536,-0.490124225616455,627,603
"391",5,0,68,74,0,0.924251198768616,2.24402451515198,701,727
"392",5,0,-1,45,0,-0.10609970241785,-0.186329916119576,620,619
"393",5,0,45,42,0,1.07144415378571,0.531729340553284,664,621
"394",5,1,-43,-7,0,-0.484595954418182,-1.20818340778351,579.41455078125,585.967163085938
"395",5,0,21,36,0,0.924251198768616,0.780288338661194,639,707
"396",5,0,62,69,0,2.14385008811951,4.01155519485474,678,743
